id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
182933,clipping,تشذيب,écrêtage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182933,تشذيب ذُرَى إشارة ما، ويمكن تطبيقه على الذُّرَى الموجبة أو السالبة أو كليهما,,True,True
182934,clutter-lock,حجب الركام,anti-pagaïe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182934,عملية في الرادار تستخدم من أجل تصحيح أصداء الأجسام غير المتحركة، وتعتمد على المعلومات المنبثقة عن الإشعاع الراداري المرتد,,True,True
182935,coated lens,عدسة مطليّة,lentille enduite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182935,عدسة طُليَ وجهها الملامس للهواء بطبقة شفافة ذات سماكة وقرنية انكسار تجعلان فاقد الضوء بسبب الانعكاس أصغرياً,,True,True
182936,coating antihalation,طلاء مانع الهالات,enduit anti-halo,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182936,طلاء ماص للضوء، يطلى به فلم أو لوحة حساسة لمنع تشكل الهالات,,True,True
182937,coherent,متماسك,cohérent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182937,صفة للإشعاع الكهرمغنطيسي متوافق  الطور، بحيث تعمل الموجات بتوافق في مختلف نقاط الفراغ، كما هي الحال في  الليزر الذي ينتج ضوءاً متوافقاَ,,True,True
182938,coherent carrier,موجة حاملة متماسكة,porteuse cohérente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182938,موجة حاملة مشتقة من إشارة موجبة مستمرة، بصورة تجعل لتردد هذه الموجة وطورها علاقة ثابتة مع تردد الإشارة المرجعية وطورها,,True,True
182939,coherent echo,صدى متماسك,écho cohérent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182939,صدى راداري يبقى طوره وسعته، عند مدى معين، ثابتين نسبياً,,True,True
182940,coherent radar,رادار متماسك,radar cohérent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182940,نظام راداري تُقاس وتُستخدم بموجبه علاقة الطور بين الإشارة المرسلَة والإشارة المستقبَلة,,True,True
182941,collimating lens,عدسة تسديد,lentille collimatrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182941,عدسة تجعل الأشعة المتباعدة أو المتقاربة متوازية قبل دخولها إلى الموشور,,True,True
182943,color balance,توازن لوني,couleur en harmonie (équilibrée),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182943,صفة تطلق عندما تكون الشدّات اللونية لصورة ملونة، أو شفّافة موجبة أو سالبة، مطابقة لسلّم التدرّج الرمادي,,True,True
182944,color composite,لون مركَّب,couleur composite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182944,صورة ملونة يتم تركيبها بتخصيص لون لكل نطاق طيفي,,True,True
182945,color sensitivity,حساسيّة اللون,sensibilité de couleur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182945,حساسية طبقة التصوير لضوء ذي أطوال موجيّة مختلفة,,True,True
182946,color temperature,درجة حرارة اللون,température de couleur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182946,قيمة مقدّرة لدرجة حرارة جسم متوهّج تعيّن بملاحظة الطول الموجي للضوء الذي يصدره هذا الجسم، وبتطبيق قانون (Wein),,True,True
182942,color; colour,لون,couleur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182942,صفة خاصة بجسم ما تتعلق بالطول الموجي للضوء الذي يعكسه هذا الجسم. وإذا كان الجسم مضيئاً، يتعلق اللون بالطول الموجي للضوء الذي يصدره هذا الجسم. وفي كلتا الحالتين، إذا كان للضوء طول موجي وحيد، فإن اللون المشاهد هو لون طيفي صاف. أما إذا كان مؤلفاً من طولين مو,,True,True
182947,coma,زيغ هالي,coma,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182947,زيغ يؤثر في وضوح الصورة، حيث الأشعة الصادرة عن جسم نقطي بعيد عن المحور والمادة خلال نطاق دائري معين من عدسة آلة التصوير، تتركز في دائرة وليس في نقطة,,True,True
182948,command (to),تحكّم,commander,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182948,إشارة كهرمغنطيسية مرسلة لإحداث فعل ما عن بُعد,,True,True
182949,command module,وحدة التحكم,module de commande,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182949,حجرة في سفينة الفضاء (المركبة الفضائية) يتم فيها تشغيل الأجهزة المعدة لمهمة الفضاء,,True,True
182950,complementary colors,ألوان متتامَّة,couleurs complémentaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182950,يكون لونان متتاميَّن إذا أنتجا ضوءاً لالون له (أبيض) عند إضافة بعضهما إلى بعض. ويستعمل هذا المرادف أيضاً للأصباغ التي تعطي لوناً رمادياً عند مزجها,,True,True
183024,complex dielectric constant,ثابت عزل كهربائي مركَّب,constante diélectrique complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=183024,عدد مركَّب، القسم الحقيقي منه يساوي العزل الكهربائي الفعلي (النسبي أوالمطلق) والقسم الخيالي منه يساوي تيار النقل (الفقد),,True,True
182951,component,مركَّبة,composant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182951,وحدة مؤلفة من أجزاء و/أو مجموعات في نظام، تؤدي وظيفة لازمة لعمل هذا النظام، مثلاً: مستقبلات، مرسلات، معدلات…,,True,True
182952,composite photograph,صورة مركَّبة,photographie composite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182952,صورة جوية ناتجة عن تجميع صور مأخوذة بواسطة آلة التصوير متعددة العدسات وبتعريض متزامن,,True,True
182953,composite video signal,إشارة فيديوية مركبة,composé signal vidéo,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182953,في التلفزة : إشارة كاملة فيديوية (حاملة للصور),,True,True
182954,condenser,مكثِّف,condensateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182954,عدسة أو مجموعة عدسات مصممة لتركيز الضوء الصادر عن منبع ضوئي في مساحة محددة,,True,True
182955,cone,مخروط,cône,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182955,جزء من آلة التصوير الجوي يحوي العدسة والمغلاق والحاجب القزحي، ويمكن تبديله بمخاريط ذات أبعاد بؤرية أخرى,,True,True
182956,contact print,صورة تلامسية,photocopie de contact,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182956,صورة عن سالبة أو شفافة موجبة تؤخذ بالتماس مع المادة الحساسة,,True,True
182957,contact size,قياس تلامسي,format de contact,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182957,صورة موجبة أو سالبة طبق الأصل,,True,True
182958,continuous printer,طابعة مستمرّة,imageur photo continu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182958,آلة طابعة لصور متحركة أو صور ثابتة، بحيث يمر الفلم السالب أو الفلم الموجب باستمرار أمام منبع التعريض الضوئي,,True,True
182959,continuous processing machine,آلة مُعَالَجة مستمرة,appareil de traitement continu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182959,آلة تعالج الفلم، أو ورق الطبع، آلياً,,True,True
182960,continuous spectrum,طيف مستمر,spectre continu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182960,في الإشعاع الكهرمغنطيسي، هو الطيف الذي لا يبدي بنية تفصيلية، بل يمثل تغيّراً متدرجاً في الشدة بتغير الطول الموجي من طرف آخر، وعلى العموم. فهو طيف يبدي تغيراً مستمراً في الطاقة أو في كمية الحركة,,True,True
182961,continuous variable,متغيِّر مستمر,variable continue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182961,متحول يمكن أن يأخذ أية قيمة في مجال معين,,True,True
182963,continuous waves (CW),موجات مستمرة,ondes continues (non amorties),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182963,موجات غير معدّلة من الإشعاع الكهرمغنطيسي,,True,True
182962,continuous-wave radar (CWR),رادار موجة مستمرة,radar à onde continue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182962,نوع من الرادار يرسل تردداً وحيدا ويكشف، بمفعول دوبلر، الأهداف المتحركة فقط,,True,True
182964,contrast,تبايُن,contraste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182964,الفارق بين الأجزاء الأشد إضاءة وبين الأظلال في الصورة,,True,True
182965,contrast filter,مرشِّح التباين,filtre à contraste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182965,مرشح لوني يجعل الجسم الملوَّن واضحاً بالمقارنة مع الأجسام المحيطة,,True,True
182966,contrasty,متبايِن,contrasté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182966,صفة تطلق على الصورة ذات الظلال القاتمة والأجزاء البيضاء شديدة السطوع، بسبب خلل في التصوير,,True,True
182967,control point,نقطة تحكُّم,point de contrôle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182967,أي نقطة على المرئية والخريطة تستخدم في ضبط توقيع ونقل المعلومات من المرئية إلى الخريطة,,True,True
182968,convergence,التقاء,convergence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182968,تلاقي الأشعة في نقطة واحدة (بؤرة),,True,True
182969,convergence of evidence,تقاطع البيّنات,convergence des témoins,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182969,جمع مختلف المعلومات من أجل الوصول إلى نتيجة ما في ضوء المعطيات المتاحة في الاستشعار عن بعد,,True,True
182970,convergent photography,تصوير تقاربي,photographie convergente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182970,نظام في التصوير الجوي تتلاقى بموجبه محاور آلة التصوير لأزواج متتالية من موقع التصوير على خط الطيران,,True,True
182971,coordinates,إحداثيات,coordonnées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182971,قيم خطّية أو زاويّة تحدد موقع نقطة ما بالنسبة لنظام شبكي,,True,True
182972,coordinates grid,شبكة إحداثيات,réseau (grille) de coordonnées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182972,نظام إحداثيات مستوٍ- متعامد يستند إلى مسقط خريطة ما، ويضبط رياضياً حسب هذا المسقط بغية تحويل المواقع الجغرافية (خطوط االعرض والطول) إلى إحداثيات مستوية وبشكل مباشر,,True,True
