id,english,arabic,french,uri,description,vt,uatv
146425,earth creep; earth flow,انزلاق أرضي,glissement de terrain,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146425,,True,True
146426,earth temperature,حرارة أرضية,température terrestre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146426,,True,True
146427,earthquake,زلزال,tremblement de terre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146427,,True,True
146428,earthy,ترابي,terreux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146428,,True,True
146429,eaving-in,هيار صخري,éboulement; effondrement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146429,تقوض الصخر الكثير التجاويف وسقوط أجزائه بعضها فوق بعض,True,True
146430,ecdysis,انسلاخ,ecdysis; mue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146430,,True,True
146431,echelon,درجة,échelon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146431,,True,True
146432,echelon faults,صدوع درجية، فوالق درجية,failles en échelon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146432,,True,True
146433,echelon folds,طيات مُدرَّجة,plis en échelon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146433,,True,True
146434,echinodermata,شوكيات الجلد,échinodermes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146434,شعبة من اللافقريات ذات تناظر خماسي شعاعي وهيكل مكوّن من صفيحات كلسية,True,True
146435,echinoidea,قنفذانيات,échinoïdes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146435,صنف أو طائفة من شعبة شوكيات الجلد تتميز بهياكل كروية أو قرصية,True,True
146436,echo sounder,مِسْبَار صوتي,sondeur par le son,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146436,,True,True
146437,eclogit,أكلوجيت,éclogite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146437,صخر متحول,True,True
146438,ecology,علم البيئة,écologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146438,,True,True
146439,economic geology,جيولوجيا اقتصادية,géologie économique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146439,,True,True
146440,ectoderm,أدمة(ال...) الخارجية,ectoderme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146440,,True,True
146441,eddy,دوّامة,tourbillon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146441,,True,True
146442,edge,حافة,arête,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146442,,True,True
146443,effective porosity,مسامية فعالة,porosité effective,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146443,,True,True
146444,effective radius of well,نصف القطر الفعال للبئر,rayon effectif de puits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146444,,True,True
146445,effervescence of volcanic magma,فوران الصُّهَارة البركانية,effervescence de magma volcanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146445,,True,True
146446,effervescent,فوّار,effervescent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146446,,True,True
146447,effluent,متفرِّع,effluent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146447,فرع نهر,True,True
146448,effusive,تدفقي,effusif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146448,صفة لصخور نارية مشتقة من المُهْل تتدفق على سطح الأرض في هيئة لابات,True,True
146449,effusive activity,نشاط تدفقي,activité effusive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146449,,True,True
146450,effusive rocks,صخور متدفقة على السطح,roches effusives,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146450,,True,True
146451,eggstone; oolite,سَرْئية,oolith; oolite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146451,أتربة وصخور كلسية ذراتها كسرء السمك,True,True
146452,ejecta,مقذوفات بركانية,projections volcaniques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146452,,True,True
146453,ejection of lava,قَذْف لابة,projection de lave; rejet de lave,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146453,,True,True
146454,elastic,مَرِن,élastique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146454,,True,True
146455,elasticity of aquifer,مرونة الطبقة المائية,élasticité de l'aquifère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146455,,True,True
146456,elaterite,اسفلت شبه مطاطي,élatérite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146456,,True,True
146457,electro-affinity,تجاذب كهربائي,électro-affinité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146457,,True,True
146458,electrode,مسرى,électrode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146458,قطب كهربائي سالب,True,True
146459,electromagnetique separation,انفصال كهرمغنطيسي,séparation électromagnétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146459,,True,True
146460,electron,إلكترون، كُهَيْرِب,électron,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146460,,True,True
146461,electronegativity,سالبية كهربائية,électronégativité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146461,,True,True
146462,element,عنصر,élément,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146462,,True,True
146463,elevation,مرتفع,élévation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146463,,True,True
146464,ellipse,قطع (ال...) الناقص,ellipse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146464,,True,True
146465,ellipsoidal,إهليلجي,ellipsoïdal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146465,,True,True
146466,eluvium,ترسب ريحي، توضُّع ريحي,éluvion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146466,راسب توضَّع في مكانه بالريح,True,True
146467,ema,خيط,ema,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146467,,True,True
146468,ematocysts,خلايا لاسعة,ématocystes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146468,,True,True
146469,embouchure,مصبّ,embouchure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146469,,True,True
146470,emerald,زمرد,émeraude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146470,ضرب من معدن البريل لونه أخضر لماع يتخذ حجرا كريما,True,True
146471,emergence,بروز,émergence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146471,بروز الأرض,True,True
146472,emery,سُنْباذَج,émeri,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146472,مادة ساحجة مكونة أساسا من معدن الكورندوم المسحوق,True,True
146473,enderm,اندودرم,endoderme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146473,الأدمة الداخلية,True,True
146474,endocyclic,داخلي الحلقة,endocyclique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146474,,True,True
146475,endogenetic,داخلي النشأة,endogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146475,صفة تدخل على تشكل الصخور الناتجة عن التفاعلات الفيزيائية والكيميائية داخل المادة,True,True
146476,enterolithic structures,بنيات التوائية,structures entérolithiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146476,نتيجة تغيير بحجم التوضعات التبخرية,True,True
146477,enteron,فراغ جوفي,vide; lacune interne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146477,,True,True
146478,entropy,انتروبيا,entropie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146478,,True,True
146479,environment,بيئة,milieu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146479,مجموعة الظروف الفيزيائية والكيميائية التي تؤثر في الكائنات الحية,True,True
146480,eocene,أيوسين (ال...),éocène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146480,ثاني عصور حقب الحياة الحديثة,True,True
146481,eocene system,نظام الأيوسين,système éocène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146481,,True,True
146482,eogene; paleogene,أيوجين,éogène; paléogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146482,باليوسن، أيوسين أو ليجوسين,True,True
146483,eolian; eolic,ريحي,éolien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146483,,True,True
146484,eolithic,نيوليتي، حجري (ال...) الحديث,éolitique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146484,,True,True
146485,eon,دَهْر,éon,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146485,,True,True
146486,eon (proterozoic...),دهر البروتروزوئي,éon protérozoïque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146486,,True,True
146487,epeirogenesis,نشوء القارات,épirogénie; épirogenèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146487,وهي حركات رفع أو خفض تصيب المساحات القارية والأحواض البحرية وتؤدي إلى تكون القارات,True,True
146488,epicenter,مركز(ال...) السطحي للزلزال,épicentre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146488,,True,True
146489,epicontinental sea,بحر متاخم للقارات,mer épi-continentale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146489,أو بداخلها,True,True
146490,epidermis,بشرة,épiderme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146490,,True,True
146491,epidote,ابيدوت,épidote,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146491,,True,True
146492,epigenesis,تكوين لاحق,épigenèse; épigénie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146492,تغيير أو تبادل في التركيب المعدني بعد التخلق,True,True
146493,epigenetic,لاحق النشأة,épigénétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146493,,True,True
146494,epoch,عَصْر,époque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146494,,True,True
146495,epsom salts,أملاح كبريتات المغنزيوم,sulfate de magnésie; sels d'épsom; sels anglais,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146495,,True,True
146496,epsomite,ايبسوميت,epsomite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146496,كبريتات مغنزيوم مائية,True,True
146497,equatorial,استوائي,équatorial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146497,,True,True
146498,equilibrium,اتّزان، توازُن,équilibre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146498,,True,True
146499,equinoctial,اعتدالي,équinoxial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146499,,True,True
146500,equipotential line,خط التساوي,ligne d'équipotentiel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146500,,True,True
146501,equivalent,مكافئ,équivalent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146501,,True,True
146502,equivalve,متساوي المصراعين,équivalve,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146502,,True,True
146503,era,حُقُب,ère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146503,قسم كبير من الزمن الجيولوجي يضم عدة أدوار ويمتد عشرات من ملايين السنين,True,True
146504,erg,شرق، إِرْج,erg,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146504,الصحاري الحوضية التي تنتشر فيها الكثبان الرملية,True,True
146505,erosion,حَتٌّ، تَحَاتٌّ,érosion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146505,مجموع العمليات التي تؤدي إلى تفكك وانحلال الصخور وتنقلها من مكانها وهي تشمل التجوية والانحلال والتحات الفيزيائي والنقل,True,True
146506,erosional unconformity,عدم توافق حتّي,discordance d'érosion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146506,,True,True
146507,erratic block,جلمود منقول,bloc erratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146507,جلمود تنقله الجليديات وتوضّعه فوق صخور تختلف عنه,True,True
146508,eructation,قَذْف,éructation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146508,,True,True
146509,eruption (volcanic...),اندفاع بركاني,éruption volcanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146509,,True,True
146510,eruption cloud,سحاب بركاني,nuée volcanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146510,,True,True
146511,eruption cycle,دورة الاندفاعات الصُّهارية,phase de l'éruption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146511,,True,True
146512,eruptive breccia,بريشة بركانية,brèche éruptive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146512,,True,True
146513,eruptive rock,صخر اندفاعي,roche éruptive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146513,صفة للصخر الناري الذي يصل إلى سطح الأرض في حالة منصهرة,True,True
146514,erythrite,ايريتريت,érythrite; érythrine; cobalt arséniaté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146514,,True,True
146515,escarp,جُرْف,escarpement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146515,,True,True
146516,esna shales,نضيد أسنا,schistes d'esna,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146516,,True,True
146517,essential minerals,معادن أساسية,minéraux essentiels,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146517,,True,True
146518,essexite,ايسكسيت,essexite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146518,صخر اندفاعي مُنْدَّسّ,True,True
146519,estuarine deposits,رواسب مصب النهر,dépôts d'estuaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146519,,True,True
146520,estuarine facies,واجهة المصب، سِحنة المصب,faciès d'estuaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=146520,,True,True
