id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
206888,historical materialism,مادية تاريخية,déterialisme historique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206888,,,True,True
206889,historical synthesis,تأليف تاريخي,synthèse historique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206889,,,True,True
206890,historism,تاريخية,historisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206890,,,True,True
206891,history,تاريخ,histoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206891,,,True,True
206892,homogeneous,متجانس,homogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206892,,,True,True
206893,honour,شرف,honneur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206893,,,True,True
206897,human kind,بشرية,espèce humaine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206897,,,True,True
206898,human nature,طبيعة انسانية,nature humaine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206898,,,True,True
206899,human relations,علاقات انسانية,relations humaines,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206899,,,True,True
206900,human sciences,علوم انسانية,sciences humaines,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206900,,,True,True
206895,humanity,انسانية,humanité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206895,,,True,True
206896,humanize (to),أنّس,humaniser,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206896,,,True,True
206901,hybridization,تهجين,hybridation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206901,,,True,True
206902,hypnosis,تنويم,hypnose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206902,,,True,True
206903,hypnotism,تنويم مغناطيسي,hypnotisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206903,,,True,True
206904,hypocrisy,نفاق,hypocrisie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206904,,,True,True
206905,hypostasis,أقنوم,hypostase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206905,,,True,True
206906,hypothesis,فرضية,hypothèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206906,,,True,True
206907,hypothetical imperative,أمر شرطي,impératif hypothétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206907,,,True,True
206908,hypothetical proposition,قضية شرطية,proposition hypothétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206908,,,True,True
206909,hypothetical syllogism,قياس شرطي,syllogisme hypothétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206909,,,True,True
206910,hysteria,هستيريا,hystérie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206910,,,True,True
206912,idea,فكرة,idée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206912,,,True,True
206913,ideal,مثل أعلى,idéal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206913,,,True,True
206914,idealism,مثالية,idéalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206914,,,True,True
206915,idealist,مثالي,idéaliste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206915,,,True,True
206916,idealsitic dialectics,جدل مثالي,dialectique idéaliste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206916,,,True,True
206917,idempotency,جمود,idempotence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206917,,,True,True
206918,identity,هويّة,identité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206918,,,True,True
206919,ideology,ايديولوجيا، مذهبية,idéologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206919,,,True,True
206920,idiocy,عته,idiotie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206920,,,True,True
206921,idiot,معتوه,idiot,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206921,,,True,True
206922,idolatry,وثنية,idolâtrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206922,,,True,True
206923,illiteracy,أمية,analphabétisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206923,,,True,True
206924,illusion,وهم,illusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206924,,,True,True
206925,image,صورة,image,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206925,,,True,True
206926,imaginary,تخيّلي,imaginaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206926,,,True,True
206927,imagination,تخيّل,imagination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206927,,,True,True
206928,imbecile,أبله,imbécile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206928,,,True,True
206929,imbecility,بلاهة,imbécillité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206929,,,True,True
206930,imitation,محاكاة,imitation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206930,,,True,True
206931,imitation of nature,محاكاة الطبيعة,imitation de la nature,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206931,,,True,True
206932,immanent,محايث,immanent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206932,,,True,True
206933,immaterialism,لا مادية,immatérialisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206933,,,True,True
206934,immediate deduction,استدلال مباشر,déduction immédiate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206934,,,True,True
206935,immigration,هجرة الى الداخل، وفود,immigration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206935,,,True,True
206936,immoral,لا أخلاقي,immoral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206936,,,True,True
206937,immortal,خالد,immortel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206937,,,True,True
206938,immortality of the soul,خلود الروح,immortalité de l'âme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206938,,,True,True
206939,imperative,أمر,impératif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206939,,,True,True
206940,imperialism,أمبريالية، طغيان(أخلاق),impérialisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206940,سياسة,,True,True
206941,imperialism of the egiostic tendencies,طغيان الميول الأنانية,impérialisme des tendances égoïstes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206941,,,True,True
206942,implicate (to),استلزم، تضمن,impliquer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206942,,,True,True
206943,implicated,متورّط,impliqué,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206943,,,True,True
206944,implication,استلزام، تضمّن,implication,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206944,,,True,True
206945,implicit,مضمر، ضمني,implicite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206945,,,True,True
206946,impose (to),فرض,imposer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206946,,,True,True
206947,impossible,مستحيل,impossible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206947,,,True,True
206948,impression,انطباع,impression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206948,,,True,True
206975,in it self,في ذاته,en soi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206975,,,True,True
206949,inanimate matter,مادة جامدة,matière inanimée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206949,,,True,True
206950,incarnate; embody (to),جسّد,incarner,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206950,,,True,True
206951,inclination,ميل,inclination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206951,,,True,True
206952,inclusion,احتواء,inclusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206952,,,True,True
206953,incompatibility,تنافر,incompatibilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206953,,,True,True
206954,indefinables,لا معرّفات,indéfinissables,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206954,,,True,True
206955,indefinite,لا محدود، لا معرّف,indéfini,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206955,,,True,True
206956,indeterminate proposition,قضية لا معيّنة,proposition indéterminée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206956,,,True,True
206957,indirect observation,ملاحظة غير مباشرة,observation indirecte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206957,,,True,True
206958,individualism,فردانية,individualisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206958,,,True,True
206959,individualization,تفريد,individualisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206959,,,True,True
206960,induction,استقراء,induction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206960,,,True,True
206961,inductive logic,منطق استقرائي,logique inductive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206961,,,True,True
206962,inductive method,منهج استقرائي,méthode inductive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206962,,,True,True
206963,industrial civilization,حضارة صناعية,civilisation industrielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206963,,,True,True
206964,industrialization,تصنيع,industrialisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206964,,,True,True
206965,inference,استدلال,inférence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206965,,,True,True
206966,infinite (the),لا نهاية,infini (l'),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206966,,,True,True
206967,infinite regression,تسلسل الى غير نهاية,régression à l'infini,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206967,,,True,True
206968,influence,تأثير,influence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206968,,,True,True
206969,informatic,اعلامية,informatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206969,,,True,True
206970,information,اعلام,information,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206970,,,True,True
206971,infrastructure,بنية تحتية,infrastructure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206971,,,True,True
206972,inherence,ملازمة,inhérence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206972,,,True,True
206973,inhibition,كفّ,inhibition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206973,,,True,True
206974,initiative,مبادرة,initiative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206974,,,True,True
206976,innate,فطري,inné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206976,,,True,True
206977,innate idea,فكرة فطرية,idée innée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206977,,,True,True
206978,innatism,فطرية,innéisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206978,,,True,True
206979,innocent,بريء,innocent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206979,,,True,True
206980,innovation,تجديد,innovation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206980,,,True,True
206981,inquiry,استقصاء,enquête,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206981,,,True,True
206982,instinct,غريزة,instinct,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206982,,,True,True
206983,institution,مؤسسة، تأسيس,institution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206983,,,True,True
206984,instrumentalism,ذرائعية، وسائلية,instrumentalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206984,,,True,True
206985,intellect,عقل,intellect,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206985,,,True,True
206986,intellectual,عقلي,intellectuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206986,,,True,True
206988,intellectualism,تعقّلية,intellectualisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206988,,,True,True
206989,intellectualistic theory,نظرية تعقلية,théorie intellectualiste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206989,,,True,True
206990,intellectuals,مثقفون,intellectuels,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206990,,,True,True
206987,intellectuel development,نمو عقلي,développement intellectuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206987,,,True,True
206991,intelligence,ذكاء,intelligence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206991,,,True,True
206992,intelligence quotient,حاصل الذكاء,quotient intellectuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206992,,,True,True
206993,intelligible,معقول,intelligible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206993,,,True,True
206994,intemporal,لا زمني,intemporel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206994,,,True,True
206997,intension,قصد,intention,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206997,,,True,True
206995,intensity,شدّة,intensité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206995,,,True,True
206996,intensity of pleasures,شدّة اللذات,intensité des plaisirs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206996,,,True,True
206998,intentional,قصدي,intentionnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206998,,,True,True
206999,interdict,ممنوع,interdit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206999,,,True,True
207000,interest,مصلحة,intérêt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207000,,,True,True
207001,internal critique,نقد داخلي,critique interne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207001,,,True,True
207002,internal migration,هجرة داخلية,migration interne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207002,,,True,True
207003,interpretation,تأويل,interprétation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207003,,,True,True
207004,interview,مقابلة,interview,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207004,,,True,True
207006,introspection,استبطان,introspection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207006,,,True,True
207007,introversion,انطواء,introversion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207007,,,True,True
207008,introverti,منطو,introverti,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207008,,,True,True
207009,intuition,حدس,intuition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207009,,,True,True
207010,intuitionnisme,حدسية,intuitionnisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207010,,,True,True
207011,invalide reasonning,استدلال فاسد,raisonnement invalide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207011,,,True,True
207012,invention,اختراع,invention,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207012,,,True,True
207013,inverse implication,استلزام عكسى,implication inverse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207013,,,True,True
207014,involuntary,لا ارادي,involontaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207014,,,True,True
207015,irrational,لا معقول,irrationnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207015,,,True,True
207016,irrationnal number,عدد أصم,nombre irrationnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207016,,,True,True
207017,jealousy,غيرة,jalousie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207017,,,True,True
207018,joy,متعة,joie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=207018,,,True,True
